mSigma,ObservedIntens,ObservedM_z,calc_M_z,errMDa,errPpm,sumFormula,C,H,N,O,S,H1,HCraito,OCraito,CN2,NSP,abserrPpm,sumintens,relativeintens,avemass,dbe_o,aimod,dbe,nosc,kmdch2,nkmch2,kmdh2,nkmh2,kmdh2o,nkmh2o,kmdo,nkmo,kmdcoo,nkmcoo
544.08,4825400,403.124444,403.124585,0.141,0.349,C17 H23 O11,17,23,0,11,0,24,1.411764706,0.647058824,36,0,0.349,61527170297,7.84271E-05,360.8341791,-5,0.043478261,6,-0.117647059,0.325547513,403,3.005372957,400,0.111887939,403,0.252743763,403,0.217792458,403
269.43,6975808,403.139866,403.139841,-0.025,-0.061,C21 H23 O8,21,23,0,8,0,24,1.142857143,0.380952381,44,0,0.061,61527170297,0.000113378,360.8341791,2,0.352941176,10,-0.380952381,0.310308548,403,2.990235408,400,0.096640888,403,0.268004613,403,0.233051986,403
460.44,5016898,403.143148,403.143213,0.065,0.16,C18 H27 O8 S,18,27,0,8,1,28,1.555555556,0.444444444,38,1,0.16,61527170297,8.15396E-05,360.8341791,-3,0,5,-0.555555556,0.306940313,403,2.986889589,400,0.093270866,403,0.271377685,403,0.236424765,403
667.81,3583307,403.160652,403.160971,0.318,0.79,C18 H27 O10,18,27,0,10,0,28,1.555555556,0.555555556,38,0,0.79,61527170297,5.82394E-05,360.8341791,-5,0,5,-0.444444444,0.289202142,403,2.969269466,400,0.075523283,403,0.28914133,403,0.254186871,403
555.46,2726220,403.162344,403.162308,-0.036,-0.089,C19 H23 N4 O6,19,23,4,6,0,24,1.263157895,0.315789474,44,4,0.089,61527170297,4.43092E-05,360.8341791,4,0.25,10,0,0.287866635,403,2.967942847,400,0.074187067,403,0.290478755,403,0.25552418,403
346.3,9167180,403.164116,403.164342,0.226,0.561,C15 H31 O10 S,15,31,0,10,1,32,2.133333333,0.666666667,32,1,0.561,61527170297,0.000148994,360.8341791,-10,-0.666666667,0,-0.666666667,0.285834906,403,2.96592464,400,0.072154261,403,0.292513402,403,0.257558651,403
278.25,8700243,403.176312,403.176227,-0.085,-0.212,C22 H27 O7,22,27,0,7,0,28,1.272727273,0.318181818,46,0,0.212,61527170297,0.000141405,360.8341791,2,0.297297297,9,-0.636363636,0.273963177,403,2.954131918,400,0.060276232,403,0.30440218,403,0.269446399,403
576.64,3753301,403.179772,403.179598,-0.174,-0.432,C19 H31 O7 S,19,31,0,7,1,32,1.684210526,0.368421053,40,1,0.432,61527170297,6.10023E-05,360.8341791,-3,-0.034482759,4,-0.842105263,0.270595941,403,2.950787091,400,0.05690721,403,0.307774252,403,0.272818178,403
493.18,6019422,403.197394,403.197356,-0.038,-0.095,C19 H31 O9,19,31,0,9,0,32,1.684210526,0.473684211,40,0,0.095,61527170297,9.78336E-05,360.8341791,-5,-0.034482759,4,-0.736842105,0.25285777,403,2.933166968,400,0.039159627,403,0.325537898,403,0.290580284,403
559.5,5237094,403.212525,403.212612,0.087,0.216,C23 H31 O6,23,31,0,6,0,32,1.391304348,0.260869565,48,0,0.216,61527170297,8.51184E-05,360.8341791,2,0.25,8,-0.869565217,0.237618805,403,2.91802942,400,0.023912576,403,0.340798748,403,0.305839811,403
434.8,4229480,403.216045,403.215984,-0.061,-0.152,C20 H35 O6 S,20,35,0,6,1,36,1.8,0.3,42,1,0.152,61527170297,6.87417E-05,360.8341791,-3,-0.0625,3,-1.1,0.23425057,403,2.914683601,400,0.020542554,403,0.34417182,403,0.309212591,403
591.05,9552241,403.233705,403.233742,0.037,0.091,C20 H35 O8,20,35,0,8,0,36,1.8,0.4,42,0,0.091,61527170297,0.000155252,360.8341791,-5,-0.0625,3,-1,0.216512399,403,2.897063478,400,0.002794971,403,0.361935465,403,0.326974697,403
414.81,7922041,403.249059,403.248998,-0.062,-0.153,C24 H35 O5,24,35,0,5,0,36,1.5,0.208333333,50,0,0.153,61527170297,0.000128757,360.8341791,2,0.209302326,7,-1.083333333,0.201273434,403,2.88192593,400,0.01245208,403,0.377196315,403,0.342234224,403
48.66,11153796,403.27013,403.270127,-0.003,-0.007,C21 H39 O7,21,39,0,7,0,40,1.904761905,0.333333333,44,0,0.007,61527170297,0.000181282,360.8341791,-5,-0.085714286,2,-1.238095238,0.180168026,403,2.86096098,400,0.033568686,403,0.398332032,403,0.363368109,403
470.98,6265639,404.076517,404.076924,0.407,1.007,C14 H18 N3 O9 S,14,18,3,9,1,19,1.357142857,0.642857143,33,4,1.007,61527170297,0.000101835,360.8341791,-2,-0.272727273,7,0.714285714,0.374271903,404,3.06042815,401,0.160107581,404,0.205385524,404,0.170351651,404
442.38,7004968,404.078654,404.078913,0.259,0.641,C23 H10 N5 O3,23,10,5,3,0,11,0.47826087,0.130434783,53,5,0.641,61527170297,0.000113852,360.8341791,18,0.878787879,21,0.434782609,0.372285124,404,3.058454593,401,0.158119748,404,0.207375156,404,0.172341111,404
549.53,4864818,404.098548,404.098705,0.157,0.389,C19 H18 N O9,19,18,1,9,0,19,1,0.473684211,41,1,0.389,61527170297,7.90678E-05,360.8341791,2,0.407407407,11,0.105263158,0.352515224,404,3.038816263,401,0.138339358,404,0.227173449,404,0.192137687,404
641.41,2668357,404.135148,404.13509,-0.058,-0.143,C20 H22 N O8,20,22,1,8,0,23,1.15,0.4,43,1,0.143,61527170297,4.33688E-05,360.8341791,2,0.333333333,10,-0.2,0.316170852,404,3.002713765,401,0.101975701,404,0.263570016,404,0.2285311,404
498.5,3490635,404.146198,404.146324,0.126,0.311,C19 H22 N3 O7,19,22,3,7,0,23,1.210526316,0.368421053,43,3,0.311,61527170297,5.67332E-05,360.8341791,3,0.28,10,0,0.304949396,404,2.991566988,401,0.090748291,404,0.274807587,404,0.239767697,404
597.53,3643230,404.182851,404.182709,-0.142,-0.351,C20 H26 N3 O6,20,26,3,6,0,27,1.35,0.3,45,3,0.351,61527170297,5.92134E-05,360.8341791,3,0.214285714,9,-0.3,0.268605024,404,2.95546449,401,0.054384635,404,0.311204155,404,0.27616111,404
576.4,3937544,405.006158,405.005927,-0.232,-0.572,C12 H9 N2 O14,12,9,2,14,0,10,0.833333333,1.166666667,28,2,0.572,61527170297,6.39968E-05,360.8341791,-5,0,9,2,0.446306236,405,3.138638156,402,0.231649535,405,0.134683867,405,0.099569448,405
222.69,7511314,405.025196,405.025205,0.009,0.023,C21 H9 O9,21,9,0,9,0,10,0.476190476,0.428571429,44,0,0.023,61527170297,0.000122081,360.8341791,8,0.757575758,17,0.380952381,0.427049762,405,3.119509836,402,0.212382843,405,0.153967995,405,0.118851906,405
332.97,5354781,405.046364,405.046335,-0.029,-0.072,C18 H13 O11,18,13,0,11,0,14,0.777777778,0.611111111,38,0,0.072,61527170297,8.70312E-05,360.8341791,1,0.52,12,0.444444444,0.405943356,405,3.098543894,402,0.191265238,405,0.175104713,405,0.139986791,405
482.72,2655518,405.049396,405.049706,0.31,0.765,C15 H17 O11 S,15,17,0,11,1,18,1.2,0.733333333,32,1,0.765,61527170297,4.31601E-05,360.8341791,-4,0.058823529,7,0.4,0.40257612,405,3.095199067,402,0.187896215,405,0.178476785,405,0.14335857,405
732.6,2823461,405.061852,405.061591,-0.261,-0.644,C22 H13 O8,22,13,0,8,0,14,0.636363636,0.363636364,46,0,0.644,61527170297,4.58897E-05,360.8341791,8,0.666666667,16,0.090909091,0.390704391,405,3.083406345,402,0.176018187,405,0.190365563,405,0.155246318,405
504.08,3032358,405.06486,405.064962,0.102,0.252,C19 H17 O8 S,19,17,0,8,1,18,0.947368421,0.421052632,40,1,0.252,61527170297,4.92849E-05,360.8341791,3,0.428571429,11,0,0.387337155,405,3.080061519,402,0.172649165,405,0.193737635,405,0.158618098,405
51.53,35325228,405.07261,405.072824,0.214,0.529,C21 H13 N2 O7,21,13,2,7,0,14,0.666666667,0.333333333,46,2,0.529,61527170297,0.00057414,360.8341791,9,0.677419355,16,0.285714286,0.379483934,405,3.072260561,402,0.164791776,405,0.201602134,405,0.166481916,405
558.97,3563829,405.093952,405.093954,0.002,0.004,C18 H17 N2 O9,18,17,2,9,0,18,1,0.5,40,2,0.004,61527170297,5.79228E-05,360.8341791,2,0.391304348,11,0.333333333,0.358377528,405,3.05129462,402,0.143674171,405,0.222738852,405,0.187616801,405
635.64,5049658,405.103647,405.10385,0.203,0.501,C16 H21 O12,16,21,0,12,0,22,1.375,0.75,34,0,0.501,61527170297,8.2072E-05,360.8341791,-6,0,6,0.125,0.348492578,405,3.041475455,402,0.133783976,405,0.232637998,405,0.197515089,405
-1000,11601218,405.119123,405.119106,-0.017,-0.043,C20 H21 O9,20,21,0,9,0,22,1.1,0.45,42,0,0.043,61527170297,0.000188554,360.8341791,1,0.35483871,10,-0.2,0.333253613,405,3.026337906,402,0.118536925,405,0.247898848,405,0.212774617,405
490.6,3134788,405.122191,405.122477,0.286,0.706,C17 H25 O9 S,17,25,0,9,1,26,1.529411765,0.529411765,36,1,0.706,61527170297,5.09497E-05,360.8341791,-4,-0.043478261,5,-0.352941176,0.329886377,405,3.022993079,402,0.115167903,405,0.25127092,405,0.216146396,405
558.43,3993928,405.130349,405.130339,-0.01,-0.024,C19 H21 N2 O8,19,21,2,8,0,22,1.157894737,0.421052632,42,2,0.024,61527170297,6.49132E-05,360.8341791,2,0.307692308,10,0,0.322033156,405,3.015192122,402,0.107310515,405,0.259135419,405,0.224010214,405
503.88,3362126,405.141191,405.141573,0.382,0.942,C18 H21 N4 O7,18,21,4,7,0,22,1.222222222,0.388888889,42,4,0.942,61527170297,5.46446E-05,360.8341791,3,0.238095238,10,0.222222222,0.3108117,405,3.004045345,402,0.096083105,405,0.27037299,405,0.235246811,405
402.15,9586005,405.155508,405.155491,-0.017,-0.041,C21 H25 O8,21,25,0,8,0,26,1.238095238,0.380952381,44,0,0.041,61527170297,0.000155801,360.8341791,1,0.294117647,9,-0.476190476,0.296909241,405,2.990235408,402,0.082173269,405,0.284295415,405,0.249168029,405
481.87,5858647,405.158705,405.158863,0.158,0.389,C18 H29 O8 S,18,29,0,8,1,30,1.666666667,0.444444444,38,1,0.389,61527170297,9.52205E-05,360.8341791,-4,-0.076923077,4,-0.666666667,0.293541006,405,2.986889589,402,0.078803247,405,0.287668487,405,0.252540809,405
506.99,8156507,405.166716,405.166725,0.008,0.021,C20 H25 N2 O7,20,25,2,7,0,26,1.3,0.35,44,2,0.021,61527170297,0.000132568,360.8341791,2,0.24137931,9,-0.3,0.285687785,405,2.979088631,402,0.070945859,405,0.295532987,405,0.260404627,405
568.46,4126048,405.177618,405.177958,0.34,0.839,C19 H25 N4 O6,19,25,4,6,0,26,1.368421053,0.315789474,44,4,0.839,61527170297,6.70606E-05,360.8341791,3,0.166666667,9,-0.105263158,0.274467328,405,2.967942847,402,0.059719448,405,0.306769558,405,0.271640224,405
598.24,2816357,405.186093,405.186004,-0.089,-0.221,C29 H25 O2,29,25,0,2,0,26,0.896551724,0.068965517,60,0,0.221,61527170297,4.57742E-05,360.8341791,15,0.571428571,17,-0.75862069,0.266430312,405,2.959959318,402,0.051678168,405,0.314818116,405,0.279688084,405
486.1,14689640,405.191935,405.191877,-0.058,-0.144,C22 H29 O7,22,29,0,7,0,30,1.363636364,0.318181818,46,0,0.144,61527170297,0.00023875,360.8341791,1,0.243243243,8,-0.727272727,0.26056387,405,2.954131918,402,0.045808613,405,0.320692983,405,0.285562442,405
479.85,3202410,405.195178,405.195248,0.07,0.174,C19 H33 O7 S,19,33,0,7,1,34,1.789473684,0.368421053,40,1,0.174,61527170297,5.20487E-05,360.8341791,-4,-0.103448276,3,-0.947368421,0.257196634,405,2.950787091,402,0.04243959,405,0.324065054,405,0.288934222,405
695.05,3087731,405.213068,405.213006,-0.062,-0.154,C19 H33 O9,19,33,0,9,0,34,1.789473684,0.473684211,40,0,0.154,61527170297,5.01848E-05,360.8341791,-6,-0.103448276,3,-0.842105263,0.239458463,405,2.933166968,402,0.024692007,405,0.3418287,405,0.306696327,405
587.56,7310712,405.222418,405.222389,-0.029,-0.071,C30 H29 O,30,29,0,1,0,30,1,0.033333333,62,0,0.071,61527170297,0.000118821,360.8341791,15,0.525423729,16,-0.933333333,0.23008594,405,2.92385682,402,0.015314511,405,0.351214683,405,0.316081497,405
499.46,6800763,405.228316,405.228262,-0.053,-0.131,C23 H33 O6,23,33,0,6,0,34,1.47826087,0.260869565,48,0,0.131,61527170297,0.000110533,360.8341791,1,0.2,7,-0.956521739,0.224219497,405,2.91802942,402,0.009444956,405,0.35708955,405,0.321955855,405
628.8,3641724,405.231471,405.231634,0.163,0.402,C20 H37 O6 S,20,37,0,6,1,38,1.9,0.3,42,1,0.402,61527170297,5.91889E-05,360.8341791,-4,-0.125,2,-1.2,0.220851263,405,2.914683601,402,0.006074934,405,0.360462622,405,0.325328634,405
225.33,24864128,405.23951,405.239496,-0.014,-0.035,C22 H33 N2 O5,22,33,2,5,0,34,1.545454545,0.227272727,48,2,0.035,61527170297,0.000404116,360.8341791,2,0.142857143,7,-0.818181818,0.212998041,405,2.906882643,402,0.001782454,405,0.368327121,405,0.333192452,405
530.73,6313350,405.249296,405.249392,0.095,0.235,C20 H37 O8,20,37,0,8,0,38,1.9,0.4,42,0,0.235,61527170297,0.000102611,360.8341791,-6,-0.125,2,-1.1,0.203113091,405,2.897063478,402,0.011672649,405,0.378226268,405,0.34309074,405
151.16,14833037,405.26466,405.264648,-0.012,-0.031,C24 H37 O5,24,37,0,5,0,38,1.583333333,0.208333333,50,0,0.031,61527170297,0.000241081,360.8341791,1,0.162790698,6,-1.166666667,0.187874126,405,2.88192593,402,0.0269197,405,0.393487118,405,0.358350268,405
263.51,2945442,405.304522,405.304405,-0.117,-0.29,C22 H45 O4 S,22,45,0,4,1,46,2.090909091,0.181818182,46,1,0.29,61527170297,4.78722E-05,360.8341791,-4,-0.157894737,0,-1.636363636,0.148161519,405,2.842477613,402,0.066653378,405,0.433256757,405,0.39811646,405
543.55,3832595,406.020488,406.020454,-0.034,-0.084,C20 H8 N O9,20,8,1,9,0,9,0.45,0.45,43,1,0.084,61527170297,6.22911E-05,360.8341791,8,0.793103448,17,0.6,0.432912066,406,3.131988192,403,0.217717656,406,0.149533399,406,0.11433102,406
449.94,3125031,406.060374,406.060211,-0.163,-0.401,C18 H16 N O8 S,18,16,1,8,1,17,0.944444444,0.444444444,39,2,0.401,61527170297,5.07911E-05,360.8341791,3,0.416666667,11,0.222222222,0.393199459,406,3.092539875,403,0.177983978,406,0.189303038,406,0.154097212,406
503.39,4163395,406.11433,406.114355,0.025,0.062,C19 H20 N O9,19,20,1,9,0,21,1.105263158,0.473684211,41,1,0.062,61527170297,6.76676E-05,360.8341791,1,0.333333333,10,0,0.339115917,406,3.038816263,403,0.123871739,406,0.243464251,406,0.208253731,406
476.27,3097426,406.144239,406.144216,-0.023,-0.057,C19 H24 N3 O5 S,19,24,3,5,1,25,1.315789474,0.263157895,43,4,0.057,61527170297,5.03424E-05,360.8341791,4,0.2,9,-0.210526316,0.30928826,406,3.009187111,403,0.094028255,406,0.273334744,406,0.238121635,406
502.12,3186536,406.187114,406.187126,0.011,0.028,C21 H28 N O7,21,28,1,7,0,29,1.380952381,0.333333333,45,1,0.028,61527170297,5.17907E-05,360.8341791,1,0.212121212,8,-0.571428571,0.266426174,406,2.966610275,403,0.051143426,406,0.316258386,406,0.281041556,406
213.4,21940078,406.198373,406.198359,-0.013,-0.033,C20 H28 N3 O6,20,28,3,6,0,29,1.45,0.3,45,3,0.033,61527170297,0.000356592,360.8341791,2,0.142857143,8,-0.4,0.255205716,406,2.95546449,403,0.039917015,406,0.327494957,406,0.292277153,406
570.3,2726162,407.015828,407.015703,-0.124,-0.306,C19 H7 N2 O9,19,7,2,9,0,8,0.421052632,0.473684211,42,2,0.306,61527170297,4.43083E-05,360.8341791,8,0.84,17,0.842105263,0.43877437,407,3.144466549,404,0.223052469,407,0.145098802,407,0.109810134,407
672.39,2735383,407.025214,407.025599,0.385,0.946,C17 H11 O12,17,11,0,12,0,12,0.705882353,0.705882353,36,0,0.946,61527170297,4.44581E-05,360.8341791,0,0.545454545,12,0.705882353,0.42888942,407,3.134647384,404,0.213162274,407,0.154997948,407,0.119708422,407
521.48,3548447,407.040959,407.040856,-0.104,-0.255,C21 H11 O9,21,11,0,9,0,12,0.571428571,0.428571429,44,0,0.255,61527170297,5.76728E-05,360.8341791,7,0.696969697,16,0.285714286,0.413649456,407,3.119508843,404,0.197914224,407,0.170259798,407,0.134968949,407
508.52,3522848,407.044377,407.044227,-0.15,-0.368,C18 H15 O9 S,18,15,0,9,1,16,0.888888889,0.5,38,1,0.368,61527170297,5.72568E-05,360.8341791,2,0.44,11,0.222222222,0.41028222,407,3.116164017,404,0.194545202,407,0.17363187,407,0.138340729,407
145.24,10111273,407.061919,407.061985,0.066,0.162,C18 H15 O11,18,15,0,11,0,16,0.888888889,0.611111111,38,0,0.162,61527170297,0.000164338,360.8341791,0,0.44,11,0.333333333,0.392544049,407,3.098543894,404,0.176797619,407,0.191395515,407,0.156102835,407
554.75,2922794,407.063551,407.063322,-0.228,-0.561,C19 H11 N4 O7,19,11,4,7,0,12,0.631578947,0.368421053,44,4,0.561,61527170297,4.75041E-05,360.8341791,9,0.739130435,16,0.736842105,0.391208542,407,3.097217275,404,0.175461403,407,0.19273294,407,0.157440144,407
425.93,3548460,407.066514,407.066694,0.18,0.442,C16 H15 N4 O7 S,16,15,4,7,1,16,1,0.4375,38,5,0.442,61527170297,5.76731E-05,360.8341791,4,0.333333333,11,0.75,0.387840307,407,3.093871456,404,0.172091381,407,0.196106012,407,0.160812923,407
545.93,3127087,407.073472,407.073218,-0.254,-0.623,C17 H15 N2 O10,17,15,2,10,0,16,0.941176471,0.588235294,38,2,0.623,61527170297,5.08245E-05,360.8341791,1,0.4,11,0.588235294,0.381323592,407,3.08739811,404,0.165571208,407,0.202632087,407,0.167338432,407
602.27,2650424,407.091552,407.091846,0.294,0.721,C18 H19 N2 O7 S,18,19,2,7,1,20,1.111111111,0.388888889,40,3,0.721,61527170297,4.30773E-05,360.8341791,3,0.304347826,10,0.111111111,0.362716392,407,3.068914742,404,0.146954135,407,0.221266009,407,0.185970739,407
114.7,12400956,407.098383,407.09837,-0.013,-0.031,C19 H19 O10,19,19,0,10,0,20,1.052631579,0.526315789,40,0,0.031,61527170297,0.000201553,360.8341791,0,0.357142857,10,0,0.356199677,407,3.062441396,404,0.140433962,407,0.227792083,407,0.192496247,407
494.35,3052350,407.101323,407.101742,0.418,1.028,C16 H23 O10 S,16,23,0,10,1,24,1.5,0.625,34,1,1.028,61527170297,4.96098E-05,360.8341791,-5,-0.1,5,-0.125,0.352831442,407,3.059095577,404,0.13706394,407,0.231165155,407,0.195869027,407
552.78,4761922,407.109644,407.109604,-0.04,-0.098,C18 H19 N2 O9,18,19,2,9,0,20,1.111111111,0.5,40,2,0.098,61527170297,7.73954E-05,360.8341791,1,0.304347826,10,0.222222222,0.344978221,407,3.05129462,404,0.129206552,407,0.239029654,407,0.203732845,407
118.27,13527374,407.134724,407.134756,0.032,0.078,C20 H23 O9,20,23,0,9,0,24,1.2,0.45,42,0,0.078,61527170297,0.00021986,360.8341791,0,0.290322581,9,-0.3,0.319854306,407,3.026337906,404,0.104069306,407,0.26418965,407,0.22889066,407
518.48,3353936,407.137795,407.138127,0.332,0.815,C17 H27 O9 S,17,27,0,9,1,28,1.647058824,0.529411765,36,1,0.815,61527170297,5.45115E-05,360.8341791,-5,-0.130434783,4,-0.470588235,0.31648707,407,3.022993079,404,0.100700283,407,0.267561722,407,0.23226244,407
554.1,4627797,407.146201,407.145989,-0.211,-0.519,C19 H23 N2 O8,19,23,2,8,0,24,1.263157895,0.421052632,42,2,0.519,61527170297,7.52155E-05,360.8341791,1,0.230769231,9,-0.105263158,0.308633849,407,3.015192122,404,0.092842895,407,0.275426221,407,0.240126257,407
203.39,7627098,407.156914,407.157223,0.308,0.757,C18 H23 N4 O7,18,23,4,7,0,24,1.333333333,0.388888889,42,4,0.757,61527170297,0.000123963,360.8341791,2,0.142857143,9,0.111111111,0.297412393,407,3.004045345,404,0.081615485,407,0.286663793,407,0.251362855,407
412.74,11176289,407.171089,407.171141,0.053,0.129,C21 H27 O8,21,27,0,8,0,28,1.333333333,0.380952381,44,0,0.129,61527170297,0.000181648,360.8341791,0,0.235294118,8,-0.571428571,0.283509934,407,2.990235408,404,0.067705649,407,0.300586218,407,0.265284073,407
612.31,3070306,407.17284,407.172479,-0.361,-0.886,C22 H23 N4 O4,22,23,4,4,0,24,1.090909091,0.181818182,50,4,0.886,61527170297,4.99016E-05,360.8341791,9,0.4375,13,-0.181818182,0.282173428,407,2.988907796,404,0.066368434,407,0.301924643,407,0.266622382,407
435.79,13691235,407.174581,407.174513,-0.068,-0.167,C18 H31 O8 S,18,31,0,8,1,32,1.777777778,0.444444444,38,1,0.167,61527170297,0.000222523,360.8341791,-5,-0.153846154,3,-0.777777778,0.280141699,407,2.986889589,404,0.064335627,407,0.30395929,407,0.268656852,407
695.64,2925927,407.182286,407.182375,0.089,0.219,C20 H27 N2 O7,20,27,2,7,0,28,1.4,0.35,44,2,0.219,61527170297,4.7555E-05,360.8341791,1,0.172413793,8,-0.4,0.272288478,407,2.979088631,404,0.056478239,407,0.311823789,407,0.27652067,407
530.41,10217836,407.19319,407.193608,0.418,1.026,C19 H27 N4 O6,19,27,4,6,0,28,1.473684211,0.315789474,44,4,1.026,61527170297,0.00016607,360.8341791,2,0.083333333,8,-0.210526316,0.26106802,407,2.967942847,404,0.045251829,407,0.32306036,407,0.287756267,407
37.76,20375924,407.207579,407.207527,-0.052,-0.128,C22 H31 O7,22,31,0,7,0,32,1.454545455,0.318181818,46,0,0.128,61527170297,0.00033117,360.8341791,0,0.189189189,7,-0.818181818,0.247164562,407,2.954131918,404,0.031340993,407,0.336983785,407,0.301678486,407
482.37,9750902,407.210978,407.210898,-0.08,-0.197,C19 H35 O7 S,19,35,0,7,1,36,1.894736842,0.368421053,40,1,0.197,61527170297,0.000158481,360.8341791,-5,-0.172413793,2,-1.052631579,0.243797327,407,2.950787091,404,0.027971971,407,0.340355857,407,0.305050265,407
264.5,8829313,407.23403,407.234016,-0.014,-0.033,C25 H31 N2 O3,25,31,2,3,0,32,1.28,0.12,54,2,0.033,61527170297,0.000143503,360.8341791,8,0.348837209,11,-0.8,0.22070514,407,2.927848585,404,0.004867532,407,0.363481206,407,0.32817361,407
63.54,8640902,407.243894,407.243912,0.019,0.045,C23 H35 O6,23,35,0,6,0,36,1.565217391,0.260869565,48,0,0.045,61527170297,0.00014044,360.8341791,0,0.15,6,-1.043478261,0.21082019,407,2.91802942,404,0.005022663,407,0.373380352,407,0.338071898,407
353.17,9460104,407.24739,407.247284,-0.106,-0.261,C20 H39 O6 S,20,39,0,6,1,40,2,0.3,42,1,0.261,61527170297,0.000153755,360.8341791,-5,-0.1875,1,-1.3,0.207451955,407,2.914683601,404,0.008392685,407,0.376753424,407,0.341444678,407
517.32,4598161,407.265064,407.265042,-0.022,-0.054,C20 H39 O8,20,39,0,8,0,40,2,0.4,42,0,0.054,61527170297,7.47338E-05,360.8341791,-7,-0.1875,1,-1.2,0.189713784,407,2.897063478,404,0.026140268,407,0.39451707,407,0.359206784,407
24.82,12732825,407.280324,407.280298,-0.026,-0.064,C24 H39 O5,24,39,0,5,0,40,1.666666667,0.208333333,50,0,0.064,61527170297,0.000206946,360.8341791,0,0.11627907,5,-1.25,0.174474819,407,2.88192593,404,0.041387319,407,0.40977792,407,0.374466311,407
500.68,3994388,408.0219,408.022186,0.286,0.701,C17 H6 N5 O8,17,6,5,8,0,7,0.411764706,0.470588235,41,5,0.701,61527170297,6.49207E-05,360.8341791,9,1,17,1.411764706,0.433415218,408,3.14579813,405,0.217159873,408,0.151901776,408,0.116525845,408
469.05,2693935,408.075862,408.075861,-0.001,-0.001,C18 H18 N O8 S,18,18,1,8,1,19,1.055555556,0.444444444,39,2,0.001,61527170297,4.37845E-05,360.8341791,2,0.333333333,10,0.111111111,0.379800152,408,3.092539875,405,0.163516358,408,0.20559384,408,0.170213255,408
