mSigma,ObservedIntens,ObservedM_z,calc_M_z,errMDa,errPpm,sumFormula,C,H,N,O,S,H1,HCraito,OCraito,CN2,NSP,abserrPpm,sumintens,relativeintens,avemass,dbe_o,aimod,dbe,nosc,kmdch2,nkmch2,kmdh2,nkmh2,kmdh2o,nkmh2o,kmdo,nkmo,kmdcoo,nkmcoo
490.07,15491779,775.209172,775.209103,-0.07,-0.09,C22H14O16,36,39,0,19,0,40,1.111111111,0.527777778,74,0,0.09,74423097888,0.000138608,417.4783194,-2,0.283018868,17,-0.055555556,0.65650241,774,5.809810235,769,0.24563477,775,0.455552468,775,0.388341064,775
582.68,13590741,775.230274,775.230232,-0.042,-0.054,C27H32O11,33,43,0,21,0,44,1.333333333,0.636363636,68,0,0.054,74423097888,5.52E-05,417.4783194,-9,0.066666667,12,-0.060606061,0.635397003,774,5.788845286,769,0.224518165,775,0.476688185,775,0.409474949,775
279.69,21504204,775.245287,775.245488,0.202,0.26,C26H28O12,37,43,0,18,0,44,1.189189189,0.486486486,76,0,0.26,74423097888,6.56E-05,417.4783194,-2,0.25,16,-0.216216216,0.620158038,774,5.773707737,769,0.209271114,775,0.491949035,775,0.424734477,775
-1000,27197634,775.284124,775.283724,-0.4,-0.516,C25H24O13,26,51,2,24,0,52,2,0.923076923,56,2,0.516,74423097888,4.10E-05,417.4783194,-22,-1,2,0.076923077,0.581964732,774,5.735768611,769,0.171057543,775,0.530197191,776,0.462979317,775
-1000,20537534,776.356027,776.355767,-0.26,-0.335,C21H24O16,32,58,1,20,0,59,1.84375,0.625,67,1,0.335,74423097888,3.88E-05,417.4783194,-16,-0.333333333,4,-0.5,0.511118785,775,5.672049215,770,0.099643404,776,0.602581008,777,0.535270187,777
518.21,41812152,777.188037,777.188367,0.33,0.425,C24H20O14,35,37,0,20,0,38,1.085714286,0.571428571,72,0,0.425,74423097888,0.000102183,417.4783194,-3,0.28,17,0.057142857,0.679448474,776,5.845913725,771,0.267531807,777,0.435445703,777,0.368062695,777
575.85,14827700,777.204735,777.205474,0.739,0.951,C20H20O17,27,41,2,24,0,42,1.555555556,0.888888889,58,2,0.951,74423097888,4.24E-05,417.4783194,-16,-0.461538462,8,0.444444444,0.662360575,776,5.828939548,771,0.250434842,777,0.452558141,777,0.38517365,777
384.4,33947820,777.224633,777.224753,0.119,0.154,C23H16O15,36,41,0,19,0,42,1.166666667,0.527777778,74,0,0.154,74423097888,0.000144066,417.4783194,-3,0.245283019,16,-0.111111111,0.643103103,776,5.809810235,771,0.231167151,777,0.47184327,777,0.404457108,777
-1000,15924919,777.261109,777.261138,0.029,0.037,C24H34O13,37,45,0,18,0,46,1.243243243,0.486486486,76,0,0.037,74423097888,4.23E-05,417.4783194,-3,0.214285714,15,-0.27027027,0.60675873,776,5.773707737,771,0.194803495,777,0.508239837,778,0.44085052,777
-1000,26623660,779.11423,779.113627,-0.604,-0.775,C23H30O14,54,19,0,7,0,20,0.37037037,0.12962963,110,0,0.775,74423097888,4.08E-05,417.4783194,38,0.821782178,45,-0.111111111,0.756338236,778,5.935601915,773,0.343401165,779,0.361317769,779,0.293767839,779
554.22,16252583,779.166105,779.165268,-0.837,-1.074,C26H26O12,59,23,0,3,0,24,0.406779661,0.050847458,120,0,1.074,74423097888,4.04E-05,417.4783194,45,0.808695652,48,-0.305084746,0.704754899,778,5.884361868,773,0.291790457,779,0.412975186,779,0.345420779,779
540.76,35077796,779.183031,779.182888,-0.143,-0.184,C22H26O15,38,35,0,18,0,36,0.947368421,0.473684211,78,0,0.184,74423097888,3.77E-05,417.4783194,3,0.413793103,21,0,0.687154574,778,5.866878674,773,0.274180793,779,0.430600788,779,0.363044853,779
436.76,21470878,779.204031,779.204017,-0.014,-0.017,C25H22O13,35,39,0,20,0,40,1.142857143,0.571428571,72,0,0.017,74423097888,0.000160862,417.4783194,-4,0.24,16,0,0.666049166,778,5.845913725,773,0.253064188,779,0.451736505,779,0.384178738,779
611.21,30260884,779.218986,779.219273,0.288,0.369,C24H18O14,39,39,0,17,0,40,1.025641026,0.435897436,80,0,0.369,74423097888,3.93E-05,417.4783194,3,0.37704918,20,-0.153846154,0.650810201,778,5.830776176,773,0.237817137,779,0.466997355,779,0.399438266,779
228.55,17473162,779.240382,779.240403,0.021,0.027,C23H14O15,36,43,0,19,0,44,1.222222222,0.527777778,74,0,0.027,74423097888,0.000115512,417.4783194,-4,0.20754717,15,-0.166666667,0.629703795,778,5.809810235,773,0.216699532,779,0.488134073,779,0.420573151,779
533.4,25066636,781.18374,781.183282,-0.458,-0.586,C24H32O13,34,37,0,21,0,38,1.117647059,0.617647059,70,0,0.586,74423097888,7.14E-05,417.4783194,-5,0.234042553,16,0.117647059,0.688994231,780,5.882016223,775,0.274960225,781,0.43163074,781,0.363901369,781
554.81,46087300,781.197767,781.198538,0.771,0.987,C23H28O14,38,37,0,18,0,38,1,0.473684211,78,0,0.987,74423097888,5.89E-05,417.4783194,2,0.379310345,20,-0.052631579,0.673755266,780,5.866878674,775,0.259713174,781,0.44689159,781,0.379160896,781
329.19,17439858,781.219607,781.219667,0.061,0.078,C25H20O13,35,41,0,20,0,42,1.2,0.571428571,72,0,0.078,74423097888,0.000143315,417.4783194,-5,0.2,15,-0.057142857,0.652649859,780,5.845913725,775,0.238596568,781,0.468027307,781,0.400294782,781
-1000,45431920,781.256293,781.256053,-0.241,-0.308,C21H20O16,36,45,0,19,0,46,1.277777778,0.527777778,74,0,0.308,74423097888,6.58E-05,417.4783194,-5,0.169811321,14,-0.222222222,0.616304488,780,5.809810235,775,0.202231912,781,0.504424875,782,0.436689195,781
-1000,19594344,782.520232,782.520605,0.373,0.477,C24H16O14,38,76,3,11,1,77,2.026315789,0.289473684,81,4,0.477,74423097888,3.75E-05,417.4783194,-9,-0.263157895,2,-1.157894737,1.353164498,782,6.555076526,776,0.938421699,782,0.230621107,783,0.298466425,783
569.24,8256360,783.177629,783.177802,0.174,0.222,C22H25NO14,37,35,0,19,0,36,0.972972973,0.513513514,76,0,0.222,74423097888,5.80E-05,417.4783194,1,0.381818182,20,0.054054054,0.69670133,782,5.902982165,777,0.28161021,783,0.426784825,783,0.358882527,783
487.71,9722481,783.198779,783.198932,0.153,0.195,C26H38O11,34,39,0,21,0,40,1.176470588,0.617647059,70,0,0.195,74423097888,9.24E-05,417.4783194,-6,0.191489362,15,0.058823529,0.675594924,782,5.882016223,777,0.260492605,783,0.447921543,783,0.380017413,783
491.06,19970662,783.214131,783.214188,0.057,0.073,C25H34O12,38,39,0,18,0,40,1.052631579,0.473684211,78,0,0.073,74423097888,8.78E-05,417.4783194,1,0.344827586,19,-0.105263158,0.660355959,782,5.866878674,777,0.245245554,783,0.463182393,783,0.39527694,783
412.97,38648412,783.235264,783.235317,0.053,0.068,C24H30O13,35,43,0,20,0,44,1.257142857,0.571428571,72,0,0.068,74423097888,8.86E-05,417.4783194,-6,0.16,14,-0.114285714,0.639250552,782,5.845913725,777,0.224128949,783,0.48431811,783,0.416410825,783
493.21,51313236,785.193621,785.193453,-0.169,-0.215,C23H26O14,37,37,0,19,0,38,1.027027027,0.513513514,76,0,0.215,74423097888,8.55E-05,417.4783194,0,0.345454545,19,0,0.683301024,784,5.902981172,779,0.267141592,785,0.443076628,785,0.374999571,785
323.6,45693500,785.214876,785.214582,-0.294,-0.375,C21H18O16,34,41,0,21,0,42,1.235294118,0.617647059,70,0,0.375,74423097888,8.97E-05,417.4783194,-7,0.14893617,14,0,0.662195617,784,5.882016223,779,0.246024986,785,0.464212345,785,0.396133456,785
270.33,16218169,785.229648,785.229838,0.19,0.241,C26H36O11,38,41,0,18,0,42,1.105263158,0.473684211,78,0,0.241,74423097888,8.04E-05,417.4783194,0,0.310344828,18,-0.157894737,0.646956652,784,5.866878674,779,0.230777935,785,0.479473195,785,0.411392984,785
324.43,29554734,785.250993,785.250967,-0.026,-0.033,C25H32O12,35,45,0,20,0,46,1.314285714,0.571428571,72,0,0.033,74423097888,6.80E-05,417.4783194,-7,0.12,13,-0.171428571,0.625851245,784,5.845913725,779,0.209661329,785,0.500608912,786,0.432526869,785
-1000,43677732,785.419806,785.420497,0.691,0.88,C24H28O13,46,61,2,7,1,62,1.347826087,0.152173913,96,3,0.88,74423097888,3.68E-05,417.4783194,10,0.265822785,17,-0.869565217,0.456510544,785,5.677699998,779,0.040230776,785,0.670192808,786,0.602096066,786
579.26,53049372,787.172698,787.172717,0.019,0.024,C23H24O14,36,35,0,20,0,36,1,0.555555556,74,0,0.024,74423097888,5.12E-05,417.4783194,-1,0.346153846,19,0.111111111,0.706247088,786,5.939084663,781,0.289038628,787,0.422969863,787,0.354721202,787
483.16,63404048,787.209037,787.209103,0.066,0.084,C22H20O15,37,39,0,19,0,40,1.081081081,0.513513514,76,0,0.084,74423097888,0.000130134,417.4783194,-1,0.309090909,18,-0.054054054,0.669901717,786,5.902981172,781,0.252673972,787,0.45936743,787,0.391115614,787
597.61,34289668,787.230455,787.230232,-0.223,-0.283,C21H16O16,34,43,0,21,0,44,1.294117647,0.617647059,70,0,0.283,74423097888,5.33E-05,417.4783194,-8,0.106382979,13,-0.058823529,0.64879631,786,5.882016223,781,0.231557366,787,0.480503147,787,0.4122495,787
441.53,17470970,787.245279,787.245488,0.209,0.266,C26H34O11,38,43,0,18,0,44,1.157894737,0.473684211,78,0,0.266,74423097888,4.30E-05,417.4783194,-1,0.275862069,17,-0.210526316,0.633557345,786,5.866878674,781,0.216310316,787,0.495763997,787,0.427509027,787
377.94,31372784,788.545893,788.546426,0.533,0.676,C25H30O12,41,78,3,9,1,79,1.926829268,0.219512195,87,4,0.676,74423097888,3.72E-05,417.4783194,-5,-0.138461538,4,-1.219512195,1.334071984,788,6.576041475,782,0.916135446,788,0.202884417,789,0.27125218,789
512.69,45168100,789.188307,789.188367,0.061,0.077,C24H26O13,36,37,0,20,0,38,1.055555556,0.555555556,74,0,0.077,74423097888,0.00011809,417.4783194,-2,0.307692308,18,0.055555556,0.692847781,788,5.939084663,783,0.274571009,789,0.439260665,789,0.370837245,789
181.84,53966300,789.224862,789.224753,-0.11,-0.139,C23H22O14,37,41,0,19,0,42,1.135135135,0.513513514,76,0,0.139,74423097888,0.000155736,417.4783194,-2,0.272727273,17,-0.108108108,0.65650241,788,5.902981172,783,0.238206353,789,0.475658233,789,0.407231658,789
629.58,57931216,789.245998,789.245882,-0.116,-0.147,C22H18O15,34,45,0,21,0,46,1.352941176,0.617647059,70,0,0.147,74423097888,3.87E-05,417.4783194,-9,0.063829787,12,-0.117647059,0.635397003,788,5.882016223,783,0.217089747,789,0.49679395,789,0.428365543,789
-1000,17782214,789.260988,789.261138,0.15,0.19,C21H14O16,38,45,0,18,0,46,1.210526316,0.473684211,78,0,0.19,74423097888,6.41E-05,417.4783194,-2,0.24137931,16,-0.263157895,0.620158038,788,5.866878674,783,0.201842696,789,0.5120548,790,0.443625071,789
-1000,15062197,790.533001,790.532215,-0.786,-0.994,C22H19NO14,41,76,1,13,0,77,1.87804878,0.317073171,85,1,0.994,74423097888,4.05E-05,417.4783194,-9,-0.104477612,4,-1.170731707,1.350500334,790,6.605670627,784,0.93151131,790,0.216464107,791,0.28500404,791
557.57,17494964,791.168257,791.167632,-0.626,-0.791,C26H32O11,35,35,0,21,0,36,1.028571429,0.6,72,0,0.791,74423097888,6.53E-05,417.4783194,-3,0.306122449,18,0.171428571,0.715792846,790,5.97518716,785,0.296467046,791,0.4191549,791,0.350559876,791
457.88,27349928,791.203825,791.204017,0.192,0.243,C25H28O12,36,39,0,20,0,40,1.111111111,0.555555556,74,0,0.243,74423097888,0.000165376,417.4783194,-3,0.269230769,17,0,0.679448474,790,5.939084663,785,0.260103389,791,0.455551467,791,0.386953289,791
332.18,40580000,791.240448,791.240403,-0.046,-0.058,C24H24O13,37,43,0,19,0,44,1.189189189,0.513513514,76,0,0.058,74423097888,0.000103185,417.4783194,-3,0.236363636,16,-0.162162162,0.643103103,790,5.902981172,785,0.223738733,791,0.491949035,791,0.423347702,791
449.95,52704148,793.182841,793.183282,0.441,0.556,C23H20O14,35,37,0,21,0,38,1.085714286,0.6,72,0,0.556,74423097888,6.94E-05,417.4783194,-4,0.265306122,17,0.114285714,0.702393539,792,5.97518716,787,0.281999426,793,0.435445703,793,0.36667592,793
533.32,43496328,793.199199,793.198538,-0.661,-0.833,C22H16O15,39,37,0,18,0,38,0.974358974,0.461538462,80,0,0.833,74423097888,4.51E-05,417.4783194,3,0.4,21,-0.051282051,0.687154574,792,5.960049612,787,0.266752376,793,0.450706553,793,0.381935447,793
349.28,13578591,793.219834,793.219667,-0.167,-0.21,C22H30O14,36,41,0,20,0,42,1.166666667,0.555555556,74,0,0.21,74423097888,0.000157405,417.4783194,-4,0.230769231,16,-0.055555556,0.666049166,792,5.939084663,787,0.24563577,793,0.47184227,793,0.403069332,793
90.7,22958424,793.255841,793.256053,0.212,0.267,C25H26O12,37,45,0,19,0,46,1.243243243,0.513513514,76,0,0.267,74423097888,6.99E-05,417.4783194,-4,0.2,15,-0.216216216,0.629703795,792,5.902981172,787,0.209271114,793,0.508239837,794,0.439463745,793
562.1,16101716,795.176942,795.177802,0.861,1.083,C21H26O15,38,35,0,19,0,36,0.947368421,0.5,78,0,1.083,74423097888,3.66E-05,417.4783194,2,0.403508772,21,0.052631579,0.710100638,794,5.996153102,789,0.288649412,795,0.430599787,795,0.361657078,795
492.1,31961422,795.199172,795.198932,-0.24,-0.302,C24H22O13,35,39,0,21,0,40,1.142857143,0.6,72,0,0.302,74423097888,7.99E-05,417.4783194,-5,0.224489796,16,0.057142857,0.688994231,794,5.97518716,789,0.267531807,795,0.451736505,795,0.382791963,795
399.23,41234756,795.235391,795.235317,-0.074,-0.093,C23H18O14,36,43,0,20,0,44,1.222222222,0.555555556,74,0,0.093,74423097888,0.000113881,417.4783194,-5,0.192307692,15,-0.111111111,0.652649859,794,5.939084663,789,0.23116815,795,0.488133072,795,0.419185376,795
-1000,21008696,796.469336,796.470009,0.672,0.844,C22H14O15,38,70,1,16,0,71,1.868421053,0.421052632,79,1,0.844,74423097888,3.66E-05,417.4783194,-12,-0.172413793,4,-0.947368421,0.419336527,796,5.713979113,790,0.002799579,796,0.723217598,797,0.654162852,797
415.7,7880470,797.193299,797.193453,0.153,0.193,C27H32O10,38,37,0,19,0,38,1,0.5,78,0,0.193,74423097888,8.43E-05,417.4783194,1,0.368421053,20,0,0.696700331,796,5.99615211,791,0.274180793,797,0.44689159,797,0.377774121,797
519.9,16977682,797.214527,797.214582,0.055,0.069,C23H32O13,35,41,0,21,0,42,1.2,0.6,72,0,0.069,74423097888,9.88E-05,417.4783194,-6,0.183673469,15,0,0.675594924,796,5.97518716,791,0.253064188,797,0.468027307,797,0.398908007,797
556.29,12644107,797.228434,797.229187,0.752,0.944,C26H28O11,31,45,2,20,1,46,1.483870968,0.64516129,66,3,0.944,74423097888,5.74E-05,417.4783194,-10,-0.166666667,10,0.064516129,0.661006232,796,5.960695557,791,0.238467755,797,0.482636951,797,0.413516384,797
259.8,18992896,797.25096,797.250967,0.008,0.009,C25H24O12,36,45,0,20,0,46,1.277777778,0.555555556,74,0,0.009,74423097888,9.35E-05,417.4783194,-6,0.153846154,14,-0.166666667,0.639250552,796,5.939084663,791,0.216700531,797,0.504423875,798,0.435301419,797
457.41,25382644,799.171724,799.172204,0.48,0.6,C24H20O13,50,27,2,9,0,28,0.56,0.18,104,2,0.6,74423097888,6.80E-05,417.4783194,29,0.724137931,38,-0.08,0.720158822,798,6.032764617,793,0.296590529,799,0.426271662,799,0.356982633,799
530.03,32108266,799.19451,799.193846,-0.664,-0.83,C23H16O14,34,39,0,22,0,40,1.176470588,0.647058824,70,0,0.83,74423097888,4.10E-05,417.4783194,-7,0.173913043,15,0.117647059,0.698540988,798,6.011290651,793,0.274961224,799,0.447920542,799,0.378629637,799
492.61,14986426,799.209327,799.209103,-0.224,-0.281,C24H34O12,38,39,0,19,0,40,1.052631579,0.5,78,0,0.281,74423097888,9.97E-05,417.4783194,0,0.333333333,19,-0.052631579,0.683301024,798,5.99615211,793,0.259713174,799,0.463182393,799,0.393890165,799
386.07,32091310,799.230116,799.230232,0.116,0.145,C23H30O13,35,43,0,21,0,44,1.257142857,0.6,72,0,0.145,74423097888,9.13E-05,417.4783194,-7,0.142857143,14,-0.057142857,0.662195617,798,5.97518716,793,0.238596568,799,0.48431811,799,0.41502405,799
-1000,12590250,799.267106,799.266617,-0.489,-0.611,C19H30O16,36,47,0,20,0,48,1.333333333,0.555555556,74,0,0.611,74423097888,4.20E-05,417.4783194,-7,0.115384615,13,-0.222222222,0.625851245,798,5.939084663,793,0.202232912,799,0.520714677,800,0.451417463,799
-1000,52112536,799.267106,799.266617,-0.489,-0.611,C21H22O15,36,47,0,20,0,48,1.333333333,0.555555556,74,0,0.611,74423097888,4.20E-05,417.4783194,-7,0.115384615,13,-0.222222222,0.625851245,798,5.939084663,793,0.202232912,799,0.520714677,800,0.451417463,799
-1000,18254994,799.267106,799.266617,-0.489,-0.611,C24H18O13,36,47,0,20,0,48,1.333333333,0.555555556,74,0,0.611,74423097888,4.20E-05,417.4783194,-7,0.115384615,13,-0.222222222,0.625851245,798,5.939084663,793,0.202232912,799,0.520714677,800,0.451417463,799
-1000,33336462,799.267106,799.266617,-0.489,-0.611,C20H18O16,36,47,0,20,0,48,1.333333333,0.555555556,74,0,0.611,74423097888,4.20E-05,417.4783194,-7,0.115384615,13,-0.222222222,0.625851245,798,5.939084663,793,0.202232912,799,0.520714677,800,0.451417463,799
-1000,14331015,799.267106,799.266617,-0.489,-0.611,C23H14O14,36,47,0,20,0,48,1.333333333,0.555555556,74,0,0.611,74423097888,4.20E-05,417.4783194,-7,0.115384615,13,-0.222222222,0.625851245,798,5.939084663,793,0.202232912,799,0.520714677,800,0.451417463,799
-1000,10824281,799.267106,799.266617,-0.489,-0.611,C25H36O11,36,47,0,20,0,48,1.333333333,0.555555556,74,0,0.611,74423097888,4.20E-05,417.4783194,-7,0.115384615,13,-0.222222222,0.625851245,798,5.939084663,793,0.202232912,799,0.520714677,800,0.451417463,799
-1000,27167310,799.267106,799.266617,-0.489,-0.611,C24H32O12,36,47,0,20,0,48,1.333333333,0.555555556,74,0,0.611,74423097888,4.20E-05,417.4783194,-7,0.115384615,13,-0.222222222,0.625851245,798,5.939084663,793,0.202232912,799,0.520714677,800,0.451417463,799
-1000,47475264,799.267106,799.266617,-0.489,-0.611,C23H28O13,36,47,0,20,0,48,1.333333333,0.555555556,74,0,0.611,74423097888,4.20E-05,417.4783194,-7,0.115384615,13,-0.222222222,0.625851245,798,5.939084663,793,0.202232912,799,0.520714677,800,0.451417463,799
-1000,57502264,799.267106,799.266617,-0.489,-0.611,C22H24O14,36,47,0,20,0,48,1.333333333,0.555555556,74,0,0.611,74423097888,4.20E-05,417.4783194,-7,0.115384615,13,-0.222222222,0.625851245,798,5.939084663,793,0.202232912,799,0.520714677,800,0.451417463,799
-1000,27044384,799.267106,799.266617,-0.489,-0.611,C20H16O16,36,47,0,20,0,48,1.333333333,0.555555556,74,0,0.611,74423097888,4.20E-05,417.4783194,-7,0.115384615,13,-0.222222222,0.625851245,798,5.939084663,793,0.202232912,799,0.520714677,800,0.451417463,799
-1000,16418786,799.267106,799.266617,-0.489,-0.611,C25H34O11,36,47,0,20,0,48,1.333333333,0.555555556,74,0,0.611,74423097888,4.20E-05,417.4783194,-7,0.115384615,13,-0.222222222,0.625851245,798,5.939084663,793,0.202232912,799,0.520714677,800,0.451417463,799
-1000,37349332,799.267106,799.266617,-0.489,-0.611,C24H30O12,36,47,0,20,0,48,1.333333333,0.555555556,74,0,0.611,74423097888,4.20E-05,417.4783194,-7,0.115384615,13,-0.222222222,0.625851245,798,5.939084663,793,0.202232912,799,0.520714677,800,0.451417463,799
-1000,51963852,799.267106,799.266617,-0.489,-0.611,C23H26O13,36,47,0,20,0,48,1.333333333,0.555555556,74,0,0.611,74423097888,4.20E-05,417.4783194,-7,0.115384615,13,-0.222222222,0.625851245,798,5.939084663,793,0.202232912,799,0.520714677,800,0.451417463,799
-1000,59172800,799.267106,799.266617,-0.489,-0.611,C22H22O14,36,47,0,20,0,48,1.333333333,0.555555556,74,0,0.611,74423097888,4.20E-05,417.4783194,-7,0.115384615,13,-0.222222222,0.625851245,798,5.939084663,793,0.202232912,799,0.520714677,800,0.451417463,799
-1000,60057524,799.267106,799.266617,-0.489,-0.611,C21H18O15,36,47,0,20,0,48,1.333333333,0.555555556,74,0,0.611,74423097888,4.20E-05,417.4783194,-7,0.115384615,13,-0.222222222,0.625851245,798,5.939084663,793,0.202232912,799,0.520714677,800,0.451417463,799
-1000,16254888,799.267106,799.266617,-0.489,-0.611,C20H14O16,36,47,0,20,0,48,1.333333333,0.555555556,74,0,0.611,74423097888,4.20E-05,417.4783194,-7,0.115384615,13,-0.222222222,0.625851245,798,5.939084663,793,0.202232912,799,0.520714677,800,0.451417463,799
-1000,11429227,799.267106,799.266617,-0.489,-0.611,C26H36O10,36,47,0,20,0,48,1.333333333,0.555555556,74,0,0.611,74423097888,4.20E-05,417.4783194,-7,0.115384615,13,-0.222222222,0.625851245,798,5.939084663,793,0.202232912,799,0.520714677,800,0.451417463,799
-1000,22873440,799.267106,799.266617,-0.489,-0.611,C25H32O11,36,47,0,20,0,48,1.333333333,0.555555556,74,0,0.611,74423097888,4.20E-05,417.4783194,-7,0.115384615,13,-0.222222222,0.625851245,798,5.939084663,793,0.202232912,799,0.520714677,800,0.451417463,799
-1000,39429460,799.267106,799.266617,-0.489,-0.611,C24H28O12,36,47,0,20,0,48,1.333333333,0.555555556,74,0,0.611,74423097888,4.20E-05,417.4783194,-7,0.115384615,13,-0.222222222,0.625851245,798,5.939084663,793,0.202232912,799,0.520714677,800,0.451417463,799
-1000,52454728,799.267106,799.266617,-0.489,-0.611,C23H24O13,36,47,0,20,0,48,1.333333333,0.555555556,74,0,0.611,74423097888,4.20E-05,417.4783194,-7,0.115384615,13,-0.222222222,0.625851245,798,5.939084663,793,0.202232912,799,0.520714677,800,0.451417463,799
-1000,51766576,799.267106,799.266617,-0.489,-0.611,C21H16O15,36,47,0,20,0,48,1.333333333,0.555555556,74,0,0.611,74423097888,4.20E-05,417.4783194,-7,0.115384615,13,-0.222222222,0.625851245,798,5.939084663,793,0.202232912,799,0.520714677,800,0.451417463,799
-1000,14459890,799.267106,799.266617,-0.489,-0.611,C21H17NO14,36,47,0,20,0,48,1.333333333,0.555555556,74,0,0.611,74423097888,4.20E-05,417.4783194,-7,0.115384615,13,-0.222222222,0.625851245,798,5.939084663,793,0.202232912,799,0.520714677,800,0.451417463,799
-1000,11649757,799.267106,799.266617,-0.489,-0.611,C26H34O10,36,47,0,20,0,48,1.333333333,0.555555556,74,0,0.611,74423097888,4.20E-05,417.4783194,-7,0.115384615,13,-0.222222222,0.625851245,798,5.939084663,793,0.202232912,799,0.520714677,800,0.451417463,799
